test_flag,webflow_id,session_id,page_num,page_name,time_spent,completed_order_flag
pre_test,A,100031,1,order_details,2.294197548476858,0
pre_test,A,100031,2,payment,0.7701064383340448,0
pre_test,A,100032,1,order_details,3.5954728793697908,0
pre_test,A,100033,1,order_details,3.50145857098658,0
pre_test,A,100033,2,payment,1.2600795373408904,0
pre_test,A,100034,1,order_details,4.308069210981747,0
pre_test,A,100034,2,payment,1.0571361225723623,0
pre_test,A,100035,1,order_details,4.8430650970494815,0
pre_test,A,100036,1,order_details,2.566397366135726,0
pre_test,A,100037,1,order_details,2.97203283374946,0
pre_test,A,100037,2,payment,1.8175250664576836,0
pre_test,A,100038,1,order_details,2.6678942865061326,0
pre_test,A,100039,1,order_details,1.221529875523423,0
pre_test,A,100039,2,payment,0.8874028514238927,0
pre_test,A,100039,3,confirmation,0,1
pre_test,A,100040,1,order_details,4.023394556674094,0
pre_test,A,100041,1,order_details,3.639839751809837,0
pre_test,A,100042,1,order_details,5.6471099920180485,0
pre_test,A,100042,2,payment,0.22577287125049317,0
pre_test,A,100043,1,order_details,5.168021402838138,0
pre_test,A,100044,1,order_details,2.75753909176712,0
pre_test,A,100045,1,order_details,3.2001088430882985,0
pre_test,A,100046,1,order_details,1.7477041170694938,0
pre_test,A,100047,1,order_details,4.231233368217874,0
pre_test,A,100048,1,order_details,4.138385289649921,0
pre_test,A,100049,1,order_details,5.551895864723764,0
pre_test,A,100050,1,order_details,4.452550918275885,0
pre_test,A,100051,1,order_details,3.7177894009760215,0
pre_test,A,100051,2,payment,1.9448478823506905,0
pre_test,A,100051,3,confirmation,0,1
pre_test,A,100052,1,order_details,3.1830651969483394,0
pre_test,A,100053,1,order_details,5.029577842380943,0
pre_test,A,100054,1,order_details,0.8424655988429826,0
pre_test,A,100055,1,order_details,5.862722642680839,0
pre_test,A,100056,1,order_details,4.002314063456488,0
pre_test,A,100057,1,order_details,0.26614450786739186,0
pre_test,A,100058,1,order_details,4.419589375145768,0
pre_test,A,100059,1,order_details,4.5164097195743205,0
pre_test,A,100059,2,payment,0.9473846223538569,0
pre_test,A,100060,1,order_details,3.086698065256699,0
pre_test,A,100061,1,order_details,5.6022532552328,0
pre_test,A,100061,2,payment,2.168060106305113,0
pre_test,A,100062,1,order_details,1.1309294003291135,0
pre_test,A,100062,2,payment,1.6251343629202106,0
pre_test,A,100062,3,confirmation,0,1
pre_test,A,100063,1,order_details,1.5915890455587491,0
pre_test,A,100064,1,order_details,4.489389717699304,0
pre_test,A,100065,1,order_details,2.888405140971817,0
pre_test,A,100066,1,order_details,2.7311747055685407,0
pre_test,A,100067,1,order_details,2.2195575583610565,0
pre_test,A,100067,2,payment,0.6309238100438532,0
pre_test,A,100068,1,order_details,5.699311228416549,0
pre_test,A,100068,2,payment,2.2508918221743577,0
pre_test,A,100068,3,confirmation,0,1
pre_test,A,100069,1,order_details,4.297208437202767,0
pre_test,A,100069,2,payment,1.500997218485046,0
pre_test,A,100069,3,confirmation,0,1
pre_test,A,100070,1,order_details,5.256761754768119,0
pre_test,A,100071,1,order_details,5.557922369192837,0
pre_test,A,100072,1,order_details,3.136644148618703,0
pre_test,A,100073,1,order_details,3.7856688240088783,0
pre_test,A,100074,1,order_details,2.043872511115289,0
pre_test,A,100075,1,order_details,2.0708751907672527,0
pre_test,A,100076,1,order_details,3.575261827904712,0
pre_test,A,100077,1,order_details,4.468581198099146,0
pre_test,A,100077,2,payment,1.540655013821629,0
pre_test,A,100078,1,order_details,3.747709392212332,0
pre_test,A,100079,1,order_details,2.5839061783910333,0
pre_test,A,100080,1,order_details,5.694906717338777,0
pre_test,A,100080,2,payment,2.8333162675747086,0
pre_test,A,100080,3,confirmation,0,1
pre_test,A,100081,1,order_details,1.6703306640232745,0
pre_test,A,100081,2,payment,1.2744262683075491,0
pre_test,A,100081,3,confirmation,0,1
pre_test,A,100082,1,order_details,4.923887563475578,0
pre_test,A,100082,2,payment,1.2641859896325074,0
pre_test,A,100082,3,confirmation,0,1
pre_test,A,100083,1,order_details,3.2015695098870296,0
pre_test,A,100083,2,payment,1.8039259515178527,0
pre_test,A,100084,1,order_details,5.085082784670152,0
pre_test,A,100084,2,payment,2.134728199618729,0
pre_test,A,100085,1,order_details,5.823466039907258,0
pre_test,A,100086,1,order_details,5.40287234948614,0
pre_test,A,100087,1,order_details,2.238273214975629,0
pre_test,A,100088,1,order_details,5.9299738360123015,0
pre_test,A,100089,1,order_details,2.82457764893499,0
pre_test,A,100090,1,order_details,5.007324245943382,0
pre_test,A,100091,1,order_details,5.555005084414904,0
pre_test,A,100091,2,payment,2.941732844002848,0
pre_test,A,100092,1,order_details,3.9952496853589254,0
pre_test,A,100092,2,payment,2.747092798330704,0
pre_test,A,100093,1,order_details,4.406362378813524,0
pre_test,A,100093,2,payment,0.2962752671160389,0
pre_test,A,100094,1,order_details,1.9248950899406423,0
pre_test,A,100095,1,order_details,2.2810600434729267,0
pre_test,A,100095,2,payment,2.971177783405972,0
pre_test,A,100096,1,order_details,3.9743408354395737,0
pre_test,A,100096,2,payment,2.5537625830889326,0
pre_test,A,100096,3,confirmation,0,1
pre_test,A,100097,1,order_details,4.761640343349031,0
pre_test,A,100098,1,order_details,5.8036306551931265,0
pre_test,A,100098,2,payment,2.4665338307220495,0
pre_test,A,100099,1,order_details,4.819228360472641,0
pre_test,A,100099,2,payment,1.6182677355701562,0
pre_test,A,100100,1,order_details,3.316838735974293,0
pre_test,A,100100,2,payment,0.7586071341408915,0
pre_test,A,100100,3,confirmation,0,1
pre_test,A,100101,1,order_details,4.603332060791395,0
pre_test,A,100102,1,order_details,4.395849011544597,0
pre_test,A,100103,1,order_details,2.4165238931724367,0
pre_test,A,100104,1,order_details,3.504981706800607,0
pre_test,A,100104,2,payment,1.0407818859383908,0
pre_test,A,100105,1,order_details,2.962480218667598,0
pre_test,A,100105,2,payment,2.6619913640370325,0
pre_test,A,100106,1,order_details,3.830209810391064,0
pre_test,A,100106,2,payment,2.7031458682172773,0
pre_test,A,100107,1,order_details,2.839301861818864,0
pre_test,A,100108,1,order_details,0.8934028670176826,0
pre_test,A,100109,1,order_details,2.626068109661022,0
pre_test,A,100110,1,order_details,4.1611342297267315,0
pre_test,A,100110,2,payment,1.7205320065170457,0
pre_test,A,100111,1,order_details,5.683188506583745,0
pre_test,A,100112,1,order_details,0.7636035586866461,0
pre_test,A,100113,1,order_details,2.973903360886295,0
pre_test,A,100114,1,order_details,4.26521589430648,0
pre_test,A,100114,2,payment,2.8048992342044237,0
pre_test,A,100115,1,order_details,5.784218314129941,0
pre_test,A,100115,2,payment,1.176526192594173,0
pre_test,A,100116,1,order_details,1.4706821330076933,0
pre_test,A,100117,1,order_details,3.214952636556956,0
pre_test,A,100118,1,order_details,5.197119288293281,0
pre_test,A,100118,2,payment,0.8411661729029283,0
pre_test,A,100119,1,order_details,3.289613161099279,0
pre_test,A,100119,2,payment,2.4383212112682,0
pre_test,A,100120,1,order_details,3.606637081861551,0
pre_test,A,100120,2,payment,1.7618122053738288,0
pre_test,A,100120,3,confirmation,0,1
pre_test,A,100121,1,order_details,4.892517091671427,0
pre_test,A,100122,1,order_details,3.9254273599030065,0
pre_test,A,100123,1,order_details,1.9629209408698918,0
pre_test,A,100123,2,payment,1.3004349741833696,0
pre_test,A,100124,1,order_details,5.404195462129307,0
pre_test,A,100124,2,payment,1.6266190093434993,0
pre_test,A,100124,3,confirmation,0,1
pre_test,A,100125,1,order_details,0.5972486618788597,0
pre_test,A,100125,2,payment,2.321779376609643,0
pre_test,A,100126,1,order_details,0.43977966671856095,0
pre_test,A,100127,1,order_details,5.474955953892729,0
pre_test,A,100128,1,order_details,5.218123303277137,0
pre_test,A,100128,2,payment,2.147473189582095,0
pre_test,A,100128,3,confirmation,0,1
pre_test,A,100129,1,order_details,4.6947461721847,0
pre_test,A,100130,1,order_details,1.6783349110753396,0
pre_test,A,100130,2,payment,1.264603097775419,0
pre_test,A,100131,1,order_details,1.617948720314779,0
pre_test,A,100132,1,order_details,1.6842144182878735,0
pre_test,A,100132,2,payment,1.2777759354704799,0
pre_test,A,100132,3,confirmation,0,1
pre_test,A,100133,1,order_details,3.172477486758793,0
pre_test,A,100133,2,payment,1.1693434903755895,0
pre_test,A,100134,1,order_details,4.006345405917157,0
pre_test,A,100134,2,payment,1.4010958393885704,0
pre_test,A,100135,1,order_details,3.4849291521379353,0
pre_test,A,100135,2,payment,2.3251594691498543,0
pre_test,A,100136,1,order_details,2.93149667154473,0
pre_test,A,100137,1,order_details,4.363386445736694,0
pre_test,A,100138,1,order_details,2.603627159294672,0
pre_test,A,100139,1,order_details,2.2629571315966013,0
pre_test,A,100139,2,payment,0.9669182361039679,0
pre_test,A,100140,1,order_details,3.6257678703055194,0
pre_test,A,100140,2,payment,0.8957455387650703,0
pre_test,A,100141,1,order_details,4.834527131452423,0
pre_test,A,100142,1,order_details,5.6186961690925115,0
pre_test,A,100142,2,payment,2.1117591867821,0
pre_test,A,100143,1,order_details,0.9290512304182488,0
pre_test,A,100144,1,order_details,4.277027284047589,0
pre_test,A,100144,2,payment,0.8657948311453842,0
pre_test,A,100145,1,order_details,3.6643478174609982,0
pre_test,A,100145,2,payment,2.457670523152535,0
pre_test,A,100145,3,confirmation,0,1
pre_test,A,100146,1,order_details,0.836045773038915,0
pre_test,A,100146,2,payment,2.592984641694916,0
pre_test,A,100147,1,order_details,3.9986103106044566,0
pre_test,A,100148,1,order_details,3.1063389141104,0
pre_test,A,100148,2,payment,0.7302352606371818,0
pre_test,A,100149,1,order_details,5.0070059741075426,0
pre_test,A,100150,1,order_details,3.9480360535641186,0
pre_test,A,100151,1,order_details,3.482417974328884,0
pre_test,A,100151,2,payment,1.0581201461432375,0
pre_test,A,100151,3,confirmation,0,1
pre_test,A,100152,1,order_details,5.6622027122543646,0
pre_test,A,100152,2,payment,1.4499062964749914,0
pre_test,A,100153,1,order_details,2.2218293128450535,0
pre_test,A,100154,1,order_details,5.271727569355219,0
pre_test,A,100155,1,order_details,3.899565825998429,0
pre_test,A,100155,2,payment,1.481323476772265,0
pre_test,A,100156,1,order_details,2.603356211164939,0
pre_test,A,100157,1,order_details,4.045190935679344,0
pre_test,A,100157,2,payment,1.5359721602242107,0
pre_test,A,100158,1,order_details,3.2579908399017894,0
pre_test,A,100158,2,payment,2.8239834890286986,0
pre_test,A,100158,3,confirmation,0,1
pre_test,A,100159,1,order_details,4.158863825720655,0
pre_test,A,100159,2,payment,2.362700622856968,0
pre_test,A,100159,3,confirmation,0,1
pre_test,A,100160,1,order_details,4.453431884631502,0
pre_test,A,100160,2,payment,2.7346242897752857,0
pre_test,A,100161,1,order_details,3.276124337993908,0
pre_test,A,100162,1,order_details,0.5486855468830418,0
pre_test,A,100163,1,order_details,4.025552380477533,0
pre_test,A,100163,2,payment,2.4745902924511927,0
pre_test,A,100164,1,order_details,2.517519838839802,0
pre_test,A,100165,1,order_details,5.712612807515259,0
pre_test,A,100166,1,order_details,1.9125774211190283,0
pre_test,A,100166,2,payment,1.954984511606778,0
pre_test,A,100166,3,confirmation,0,1
pre_test,A,100167,1,order_details,3.264570452176472,0
pre_test,A,100167,2,payment,1.852615516166291,0
pre_test,A,100168,1,order_details,2.506307240719945,0
pre_test,A,100169,1,order_details,5.247173901168436,0
pre_test,A,100169,2,payment,2.445333014180523,0
pre_test,A,100170,1,order_details,3.5762350838991668,0
pre_test,A,100171,1,order_details,1.152424312094511,0
pre_test,A,100171,2,payment,2.336184860624605,0
pre_test,A,100172,1,order_details,5.406700718706248,0
pre_test,A,100173,1,order_details,3.0685143788408724,0
pre_test,A,100173,2,payment,2.503122643884022,0
pre_test,A,100174,1,order_details,4.823958052910454,0
pre_test,A,100175,1,order_details,5.21430748760486,0
pre_test,A,100175,2,payment,1.5794284505569756,0
pre_test,A,100175,3,confirmation,0,1
pre_test,A,100176,1,order_details,2.7150154845467434,0
pre_test,A,100176,2,payment,2.506677045327064,0
pre_test,A,100177,1,order_details,4.164731504814872,0
pre_test,A,100177,2,payment,1.3105910030490628,0
pre_test,A,100178,1,order_details,3.0518328854826726,0
pre_test,A,100178,2,payment,2.6041399362509807,0
pre_test,A,100179,1,order_details,4.387649072018407,0
pre_test,A,100180,1,order_details,3.5999201112764636,0
pre_test,A,100180,2,payment,2.2469915273921366,0
pre_test,A,100181,1,order_details,4.8750628439865364,0
pre_test,A,100182,1,order_details,2.171382351038238,0
pre_test,A,100183,1,order_details,4.247951099037519,0
pre_test,A,100184,1,order_details,1.0862277582110957,0
pre_test,A,100185,1,order_details,4.889326741568372,0
pre_test,A,100185,2,payment,0.2585200278641835,0
pre_test,A,100186,1,order_details,3.4610779741551907,0
pre_test,A,100187,1,order_details,1.3266170131362762,0
pre_test,A,100188,1,order_details,3.267747168288044,0
pre_test,A,100189,1,order_details,1.6652178243955889,0
pre_test,A,100190,1,order_details,3.9628225886135953,0
pre_test,A,100191,1,order_details,4.204376711039994,0
pre_test,A,100192,1,order_details,3.2189392014167266,0
pre_test,A,100192,2,payment,1.1732978672808343,0
pre_test,A,100192,3,confirmation,0,1
pre_test,A,100193,1,order_details,5.918152602142339,0
pre_test,A,100193,2,payment,2.0728525615838453,0
pre_test,A,100194,1,order_details,0.7203480850514348,0
pre_test,A,100194,2,payment,2.37908143320566,0
pre_test,A,100194,3,confirmation,0,1
pre_test,A,100195,1,order_details,2.5072090749300218,0
pre_test,A,100195,2,payment,2.0344972259035523,0
pre_test,A,100196,1,order_details,4.711932519845108,0
pre_test,A,100196,2,payment,2.7244087304278297,0
pre_test,A,100196,3,confirmation,0,1
pre_test,A,100197,1,order_details,1.1082118177366507,0
pre_test,A,100197,2,payment,1.9674728873417942,0
pre_test,A,100198,1,order_details,5.894778376771743,0
pre_test,A,100198,2,payment,1.6455835699745445,0
pre_test,A,100199,1,order_details,2.523725497676626,0
pre_test,A,100199,2,payment,1.1176687841167505,0
pre_test,A,100200,1,order_details,5.43853677444521,0
pre_test,A,100200,2,payment,0.9855033817376955,0
pre_test,A,100201,1,order_details,3.6458707652619298,0
pre_test,A,100202,1,order_details,0.9926614973287085,0
pre_test,A,100203,1,order_details,1.5648273271218973,0
pre_test,A,100204,1,order_details,4.80879051289678,0
pre_test,A,100205,1,order_details,3.032539427728546,0
pre_test,A,100205,2,payment,2.0197753684481445,0
pre_test,A,100205,3,confirmation,0,1
pre_test,A,100206,1,order_details,4.338971716875288,0
pre_test,A,100206,2,payment,2.785775984525699,0
pre_test,A,100207,1,order_details,5.420463168940373,0
pre_test,A,100207,2,payment,0.5767005390109128,0
pre_test,A,100207,3,confirmation,0,1
pre_test,A,100208,1,order_details,2.0938190707178688,0
pre_test,A,100208,2,payment,1.58462831280539,0
pre_test,A,100209,1,order_details,3.143145172764648,0
pre_test,A,100209,2,payment,2.0818113899584016,0
pre_test,A,100210,1,order_details,0.38604522102456107,0
pre_test,A,100211,1,order_details,4.812258853206214,0
pre_test,A,100211,2,payment,1.4974630226258827,0
pre_test,A,100211,3,confirmation,0,1
pre_test,A,100212,1,order_details,5.634347968689076,0
pre_test,A,100212,2,payment,0.44969986287290453,0
pre_test,A,100213,1,order_details,4.116172042171672,0
pre_test,A,100214,1,order_details,4.0599246444343935,0
pre_test,A,100215,1,order_details,5.272633267383499,0
pre_test,A,100215,2,payment,2.4274943263890147,0
pre_test,A,100215,3,confirmation,0,1
pre_test,A,100216,1,order_details,2.840969964633527,0
pre_test,A,100216,2,payment,1.0716896362701864,0
pre_test,A,100216,3,confirmation,0,1
pre_test,A,100217,1,order_details,5.762990883637768,0
pre_test,A,100217,2,payment,1.939084248836439,0
pre_test,A,100217,3,confirmation,0,1
pre_test,A,100218,1,order_details,3.0718512401002247,0
pre_test,A,100219,1,order_details,3.0235523892228726,0
pre_test,A,100219,2,payment,1.8557747246566276,0
pre_test,A,100220,1,order_details,4.774309916202302,0
pre_test,A,100220,2,payment,2.0405758406629824,0
pre_test,A,100221,1,order_details,3.5988344633189318,0
pre_test,A,100221,2,payment,1.3784004927686948,0
pre_test,A,100222,1,order_details,4.4297351547886175,0
pre_test,A,100222,2,payment,2.7046724067705448,0
pre_test,A,100223,1,order_details,3.9916543466013312,0
pre_test,A,100223,2,payment,2.218963146865473,0
pre_test,A,100224,1,order_details,3.2527538756282004,0
pre_test,A,100224,2,payment,1.9769995591524567,0
pre_test,A,100225,1,order_details,3.6262734368121166,0
pre_test,A,100225,2,payment,2.80289881424915,0
pre_test,A,100225,3,confirmation,0,1
pre_test,A,100226,1,order_details,4.162242762105165,0
pre_test,A,100227,1,order_details,2.133226738859136,0
pre_test,A,100228,1,order_details,4.069850163645877,0
pre_test,A,100229,1,order_details,1.5650618136327492,0
pre_test,A,100229,2,payment,1.4508333629718935,0
pre_test,A,100229,3,confirmation,0,1
pre_test,A,100230,1,order_details,1.9053176818463222,0
pre_test,A,100230,2,payment,0.051960484367573834,0
pre_test,A,100230,3,confirmation,0,1
pre_test,A,100231,1,order_details,3.7989951684796486,0
pre_test,A,100231,2,payment,1.523202050070334,0
pre_test,A,100232,1,order_details,4.362374090496179,0
pre_test,A,100233,1,order_details,3.625131690768943,0
pre_test,A,100234,1,order_details,2.671934052626936,0
pre_test,A,100235,1,order_details,3.5840164344426704,0
pre_test,A,100235,2,payment,2.4055932984579593,0
pre_test,A,100236,1,order_details,3.4525883455630137,0
pre_test,A,100237,1,order_details,1.0466635367880075,0
pre_test,A,100238,1,order_details,3.986474876088621,0
pre_test,A,100239,1,order_details,4.222320044459935,0
pre_test,A,100240,1,order_details,3.2491315500376863,0
pre_test,A,100241,1,order_details,5.214169028283828,0
pre_test,A,100242,1,order_details,1.9195363564428707,0
pre_test,A,100243,1,order_details,4.555258215867047,0
pre_test,A,100244,1,order_details,2.0801170152118114,0
pre_test,A,100245,1,order_details,0.6904130805891033,0
pre_test,A,100245,2,payment,1.5588419324579814,0
pre_test,A,100245,3,confirmation,0,1
pre_test,A,100246,1,order_details,2.957182773238989,0
pre_test,A,100246,2,payment,2.150835189653211,0
pre_test,A,100247,1,order_details,5.843675179602391,0
pre_test,A,100247,2,payment,1.9500860744538822,0
pre_test,A,100248,1,order_details,3.934077440681687,0
pre_test,A,100249,1,order_details,4.990552384105239,0
pre_test,A,100249,2,payment,1.3167612991662758,0
pre_test,A,100250,1,order_details,2.6773952522430235,0
pre_test,A,100250,2,payment,1.3973534470761564,0
pre_test,A,100251,1,order_details,5.540224026081882,0
pre_test,A,100251,2,payment,1.91290186589444,0
pre_test,A,100251,3,confirmation,0,1
pre_test,A,100252,1,order_details,4.641365835755857,0
pre_test,A,100252,2,payment,2.104360225081861,0
pre_test,A,100252,3,confirmation,0,1
pre_test,A,100253,1,order_details,5.754761822103315,0
pre_test,A,100253,2,payment,2.4122483314826253,0
pre_test,A,100253,3,confirmation,0,1
pre_test,A,100254,1,order_details,4.594583532573887,0
pre_test,A,100255,1,order_details,1.9325920684521147,0
pre_test,A,100256,1,order_details,1.7746772726490398,0
pre_test,A,100257,1,order_details,4.944141612651763,0
pre_test,A,100257,2,payment,1.7058927338196894,0
pre_test,A,100258,1,order_details,4.990239916172971,0
pre_test,A,100258,2,payment,1.7809990900325912,0
pre_test,A,100258,3,confirmation,0,1
pre_test,A,100259,1,order_details,5.285448965792348,0
pre_test,A,100260,1,order_details,3.4062380348049355,0
pre_test,A,100261,1,order_details,4.841359143263813,0
pre_test,A,100262,1,order_details,0.47459484378418226,0
pre_test,A,100263,1,order_details,5.959637091505306,0
pre_test,A,100263,2,payment,2.352345345455008,0
pre_test,A,100263,3,confirmation,0,1
pre_test,A,100264,1,order_details,3.487455484504007,0
pre_test,A,100264,2,payment,2.9140038045693273,0
pre_test,A,100265,1,order_details,3.855901495282063,0
pre_test,A,100266,1,order_details,2.5515171048788954,0
pre_test,A,100267,1,order_details,3.299619546319024,0
pre_test,A,100268,1,order_details,4.970124580446839,0
pre_test,A,100268,2,payment,1.7812050106399697,0
pre_test,A,100269,1,order_details,4.316865495170254,0
pre_test,A,100270,1,order_details,4.82154261052169,0
pre_test,A,100271,1,order_details,4.101577344558769,0
pre_test,A,100272,1,order_details,3.5706203775771277,0
pre_test,A,100273,1,order_details,4.11061619508666,0
pre_test,A,100274,1,order_details,0.2682861539050685,0
pre_test,A,100275,1,order_details,0.8842212521160824,0
pre_test,A,100275,2,payment,1.3231496830428944,0
pre_test,A,100276,1,order_details,3.378091040403638,0
pre_test,A,100276,2,payment,1.822987270425789,0
pre_test,A,100277,1,order_details,3.3858172413042347,0
pre_test,A,100278,1,order_details,2.477000257687928,0
pre_test,A,100278,2,payment,1.2498926720264114,0
pre_test,A,100278,3,confirmation,0,1
pre_test,A,100279,1,order_details,4.502506495278251,0
pre_test,A,100279,2,payment,1.5354006344711049,0
pre_test,A,100279,3,confirmation,0,1
pre_test,A,100280,1,order_details,1.0149087313452596,0
pre_test,A,100281,1,order_details,4.057337463947283,0
pre_test,A,100281,2,payment,1.356180912439771,0
pre_test,A,100282,1,order_details,3.3184224739078934,0
pre_test,A,100283,1,order_details,3.96645907911959,0
pre_test,A,100284,1,order_details,4.656684376940067,0
pre_test,A,100284,2,payment,1.7493414158929717,0
pre_test,A,100285,1,order_details,4.847675630478161,0
pre_test,A,100286,1,order_details,3.55354666094571,0
pre_test,A,100287,1,order_details,1.3670489248131243,0
pre_test,A,100287,2,payment,1.8917925815441607,0
pre_test,A,100288,1,order_details,3.7977616564415975,0
pre_test,A,100288,2,payment,2.6675900296963193,0
pre_test,A,100289,1,order_details,2.946592184282864,0
pre_test,A,100289,2,payment,2.2289107293858,0
pre_test,A,100290,1,order_details,3.185516774039662,0
pre_test,A,100291,1,order_details,4.29713466744272,0
pre_test,A,100292,1,order_details,0.384105853099296,0
pre_test,A,100292,2,payment,2.3020761343677876,0
pre_test,A,100293,1,order_details,2.075482916417388,0
pre_test,A,100293,2,payment,2.044297562472304,0
pre_test,A,100294,1,order_details,5.207778080848685,0
pre_test,A,100295,1,order_details,5.103461062155801,0
pre_test,A,100296,1,order_details,4.117833024450727,0
pre_test,A,100297,1,order_details,3.165437120920673,0
pre_test,A,100298,1,order_details,5.5457775966796685,0
pre_test,A,100298,2,payment,1.3979019823995622,0
pre_test,A,100298,3,confirmation,0,1
pre_test,A,100299,1,order_details,3.100426344526486,0
pre_test,A,100299,2,payment,1.5694679938081135,0
pre_test,A,100300,1,order_details,1.2948451038991649,0
pre_test,A,100301,1,order_details,2.7430477928490764,0
pre_test,A,100301,2,payment,1.153123201528328,0
pre_test,A,100302,1,order_details,3.5204374302394066,0
pre_test,A,100303,1,order_details,0.7746358029814671,0
pre_test,A,100303,2,payment,2.2556407842764497,0
pre_test,A,100303,3,confirmation,0,1
pre_test,A,100304,1,order_details,2.6094392452456585,0
pre_test,A,100304,2,payment,1.050162731980428,0
pre_test,A,100304,3,confirmation,0,1
pre_test,A,100305,1,order_details,2.604672888755728,0
pre_test,A,100305,2,payment,1.6708997588764463,0
pre_test,A,100306,1,order_details,2.370729175685102,0
pre_test,A,100307,1,order_details,5.076805180872201,0
pre_test,A,100308,1,order_details,5.683345196128911,0
pre_test,A,100309,1,order_details,0.13434679420325102,0
pre_test,A,100309,2,payment,1.5043104864722945,0
pre_test,A,100310,1,order_details,4.875050963754941,0
pre_test,A,100310,2,payment,0.5687843027098027,0
pre_test,A,100310,3,confirmation,0,1
pre_test,A,100311,1,order_details,1.7525743118024972,0
pre_test,A,100312,1,order_details,1.7740621063607858,0
pre_test,A,100312,2,payment,1.7974341806786636,0
pre_test,A,100313,1,order_details,1.4675430292368015,0
pre_test,A,100314,1,order_details,2.830481186498611,0
pre_test,A,100315,1,order_details,0.9127404700396489,0
pre_test,A,100316,1,order_details,2.0353439429409583,0
pre_test,A,100317,1,order_details,2.1104292675885117,0
pre_test,A,100318,1,order_details,4.151993349547838,0
pre_test,A,100318,2,payment,1.2032495861733659,0
pre_test,A,100319,1,order_details,5.634903366589205,0
pre_test,A,100319,2,payment,0.9340177175788125,0
pre_test,A,100319,3,confirmation,0,1
pre_test,A,100320,1,order_details,3.79505379245464,0
pre_test,A,100320,2,payment,1.3400824381626517,0
pre_test,A,100321,1,order_details,4.044914536571616,0
pre_test,A,100322,1,order_details,2.206957499655108,0
pre_test,A,100323,1,order_details,3.7083212166066555,0
pre_test,A,100324,1,order_details,5.603424006809912,0
pre_test,A,100325,1,order_details,4.610960772720658,0
pre_test,A,100325,2,payment,1.8031981678713984,0
pre_test,A,100326,1,order_details,1.6048962234737192,0
pre_test,A,100327,1,order_details,3.398717146793327,0
pre_test,A,100327,2,payment,1.773300340745548,0
pre_test,A,100328,1,order_details,0.4552773099767453,0
pre_test,A,100328,2,payment,2.537296239124054,0
pre_test,A,100328,3,confirmation,0,1
pre_test,A,100329,1,order_details,1.8203390733896692,0
pre_test,A,100329,2,payment,0.7814528976199799,0
pre_test,A,100330,1,order_details,5.760694707216319,0
pre_test,A,100330,2,payment,0.9783209534818018,0
pre_test,A,100331,1,order_details,2.7756238481986957,0
pre_test,A,100332,1,order_details,1.973890245803323,0
pre_test,A,100333,1,order_details,1.5591891539401233,0
